group_id,param_E,param_v,param_sigma_y,param_H,x,y,u,v,type
93,207079,0.276301,288.612,6947.03,7,4.5,0.0795968,0.085638,0
93,207079,0.276301,288.612,6947.03,7.5,4.5,0.0674826,0.0849633,0
93,207079,0.276301,288.612,6947.03,8,4.5,0.0548279,0.0843087,0
93,207079,0.276301,288.612,6947.03,8.5,4.5,0.041636,0.083749,0
93,207079,0.276301,288.612,6947.03,9,4.5,0.0280123,0.0833301,0
93,207079,0.276301,288.612,6947.03,9.5,4.5,0.0140828,0.0830694,0
93,207079,0.276301,288.612,6947.03,10,4.5,-1.80E-18,0.0829814,0
93,207079,0.276301,288.612,6947.03,10.5,4.5,-0.0140828,0.0830694,0
93,207079,0.276301,288.612,6947.03,11,4.5,-0.0280123,0.0833301,0
93,207079,0.276301,288.612,6947.03,11.5,4.5,-0.041636,0.083749,0
93,207079,0.276301,288.612,6947.03,12,4.5,-0.0548279,0.0843087,0
93,207079,0.276301,288.612,6947.03,12.5,4.5,-0.0674826,0.0849633,0
93,207079,0.276301,288.612,6947.03,13,4.5,-0.0795968,0.085638,0
93,207079,0.276301,288.612,6947.03,13.5,4.5,-0.0912126,0.0862204,0
93,207079,0.276301,288.612,6947.03,14,4.5,-0.102506,0.0866492,0
93,207079,0.276301,288.612,6947.03,14.5,4.5,-0.113563,0.0869072,0
93,207079,0.276301,288.612,6947.03,15,4.5,-0.124586,0.0870859,0
93,207079,0.276301,288.612,6947.03,15.5,4.5,-0.135484,0.0872603,0
93,207079,0.276301,288.612,6947.03,16,4.5,-0.146377,0.0876005,0
93,207079,0.276301,288.612,6947.03,16.5,4.5,-0.156849,0.0881255,0
93,207079,0.276301,288.612,6947.03,17,4.5,-0.166997,0.0889869,0
93,207079,0.276301,288.612,6947.03,17.5,4.5,-0.176128,0.0901038,0
93,207079,0.276301,288.612,6947.03,18,4.5,-0.184387,0.0915187,0
93,207079,0.276301,288.612,6947.03,18.5,4.5,-0.191121,0.0931303,0
93,207079,0.276301,288.612,6947.03,19,4.5,-0.196493,0.0948075,0
93,207079,0.276301,288.612,6947.03,19.5,4.5,-0.200181,0.096503,0
93,207079,0.276301,288.612,6947.03,20,4.5,-0.202384,0.0980753,0
93,207079,0.276301,288.612,6947.03,0,5,0.203118,0.1,0
93,207079,0.276301,288.612,6947.03,0.5,5,0.201092,0.1,0
93,207079,0.276301,288.612,6947.03,1,5,0.19747,0.1,0
93,207079,0.276301,288.612,6947.03,1.5,5,0.192382,0.1,0
93,207079,0.276301,288.612,6947.03,2,5,0.185655,0.1,0
93,207079,0.276301,288.612,6947.03,2.5,5,0.177738,0.1,0
93,207079,0.276301,288.612,6947.03,3,5,0.168508,0.1,0
93,207079,0.276301,288.612,6947.03,3.5,5,0.158643,0.1,0
93,207079,0.276301,288.612,6947.03,4,5,0.148042,0.1,0
93,207079,0.276301,288.612,6947.03,4.5,5,0.137286,0.1,0
93,207079,0.276301,288.612,6947.03,5,5,0.126298,0.1,0
93,207079,0.276301,288.612,6947.03,5.5,5,0.115334,0.1,0
93,207079,0.276301,288.612,6947.03,6,5,0.104219,0.1,0
93,207079,0.276301,288.612,6947.03,6.5,5,0.0928905,0.1,0
93,207079,0.276301,288.612,6947.03,7,5,0.0811046,0.1,0
93,207079,0.276301,288.612,6947.03,7.5,5,0.0687709,0.1,0
93,207079,0.276301,288.612,6947.03,8,5,0.055835,0.1,0
93,207079,0.276301,288.612,6947.03,8.5,5,0.0423776,0.1,0
93,207079,0.276301,288.612,6947.03,9,5,0.0284955,0.1,0
93,207079,0.276301,288.612,6947.03,9.5,5,0.0143238,0.1,0
93,207079,0.276301,288.612,6947.03,10,5,-5.95E-18,0.1,0
93,207079,0.276301,288.612,6947.03,10.5,5,-0.0143238,0.1,0
93,207079,0.276301,288.612,6947.03,11,5,-0.0284955,0.1,0
93,207079,0.276301,288.612,6947.03,11.5,5,-0.0423776,0.1,0
93,207079,0.276301,288.612,6947.03,12,5,-0.055835,0.1,0
93,207079,0.276301,288.612,6947.03,12.5,5,-0.0687709,0.1,0
93,207079,0.276301,288.612,6947.03,13,5,-0.0811046,0.1,0
93,207079,0.276301,288.612,6947.03,13.5,5,-0.0928905,0.1,0
93,207079,0.276301,288.612,6947.03,14,5,-0.104219,0.1,0
93,207079,0.276301,288.612,6947.03,14.5,5,-0.115334,0.1,0
93,207079,0.276301,288.612,6947.03,15,5,-0.126298,0.1,0
93,207079,0.276301,288.612,6947.03,15.5,5,-0.137286,0.1,0
93,207079,0.276301,288.612,6947.03,16,5,-0.148042,0.1,0
93,207079,0.276301,288.612,6947.03,16.5,5,-0.158643,0.1,0
93,207079,0.276301,288.612,6947.03,17,5,-0.168508,0.1,0
93,207079,0.276301,288.612,6947.03,17.5,5,-0.177738,0.1,0
93,207079,0.276301,288.612,6947.03,18,5,-0.185655,0.1,0
93,207079,0.276301,288.612,6947.03,18.5,5,-0.192382,0.1,0
93,207079,0.276301,288.612,6947.03,19,5,-0.19747,0.1,0
93,207079,0.276301,288.612,6947.03,19.5,5,-0.201092,0.1,0
93,207079,0.276301,288.612,6947.03,20,5,-0.203118,0.1,0
93,207079,0.276301,288.612,6947.03,0,5.5,0.202384,0.101925,0
93,207079,0.276301,288.612,6947.03,0.5,5.5,0.200181,0.103497,0
93,207079,0.276301,288.612,6947.03,1,5.5,0.196493,0.105193,0
93,207079,0.276301,288.612,6947.03,1.5,5.5,0.191121,0.10687,0
93,207079,0.276301,288.612,6947.03,2,5.5,0.184387,0.108481,0
93,207079,0.276301,288.612,6947.03,2.5,5.5,0.176128,0.109896,0
93,207079,0.276301,288.612,6947.03,3,5.5,0.166997,0.111013,0
93,207079,0.276301,288.612,6947.03,3.5,5.5,0.156849,0.111874,0
93,207079,0.276301,288.612,6947.03,4,5.5,0.146377,0.112399,0
93,207079,0.276301,288.612,6947.03,4.5,5.5,0.135484,0.11274,0
93,207079,0.276301,288.612,6947.03,5,5.5,0.124586,0.112914,0
93,207079,0.276301,288.612,6947.03,5.5,5.5,0.113563,0.113093,0
93,207079,0.276301,288.612,6947.03,6,5.5,0.102506,0.113351,0
93,207079,0.276301,288.612,6947.03,6.5,5.5,0.0912126,0.11378,0
93,207079,0.276301,288.612,6947.03,7,5.5,0.0795968,0.114362,0
93,207079,0.276301,288.612,6947.03,7.5,5.5,0.0674826,0.115037,0
93,207079,0.276301,288.612,6947.03,8,5.5,0.0548279,0.115691,0
93,207079,0.276301,288.612,6947.03,8.5,5.5,0.041636,0.116251,0
93,207079,0.276301,288.612,6947.03,9,5.5,0.0280123,0.11667,0
93,207079,0.276301,288.612,6947.03,9.5,5.5,0.0140828,0.116931,0
93,207079,0.276301,288.612,6947.03,10,5.5,-1.31E-17,0.117019,0
93,207079,0.276301,288.612,6947.03,10.5,5.5,-0.0140828,0.116931,0
93,207079,0.276301,288.612,6947.03,11,5.5,-0.0280123,0.11667,0
93,207079,0.276301,288.612,6947.03,11.5,5.5,-0.041636,0.116251,0
93,207079,0.276301,288.612,6947.03,12,5.5,-0.0548279,0.115691,0
93,207079,0.276301,288.612,6947.03,12.5,5.5,-0.0674826,0.115037,0
93,207079,0.276301,288.612,6947.03,13,5.5,-0.0795968,0.114362,0
93,207079,0.276301,288.612,6947.03,13.5,5.5,-0.0912126,0.11378,0
93,207079,0.276301,288.612,6947.03,14,5.5,-0.102506,0.113351,0
93,207079,0.276301,288.612,6947.03,14.5,5.5,-0.113563,0.113093,0
93,207079,0.276301,288.612,6947.03,15,5.5,-0.124586,0.112914,0
93,207079,0.276301,288.612,6947.03,15.5,5.5,-0.135484,0.11274,0
93,207079,0.276301,288.612,6947.03,16,5.5,-0.146377,0.112399,0
93,207079,0.276301,288.612,6947.03,16.5,5.5,-0.156849,0.111874,0
93,207079,0.276301,288.612,6947.03,17,5.5,-0.166997,0.111013,0
93,207079,0.276301,288.612,6947.03,17.5,5.5,-0.176128,0.109896,0
93,207079,0.276301,288.612,6947.03,18,5.5,-0.184387,0.108481,0
93,207079,0.276301,288.612,6947.03,18.5,5.5,-0.191121,0.10687,0
93,207079,0.276301,288.612,6947.03,19,5.5,-0.196493,0.105193,0
93,207079,0.276301,288.612,6947.03,19.5,5.5,-0.200181,0.103497,0
93,207079,0.276301,288.612,6947.03,20,5.5,-0.202384,0.101925,0
93,207079,0.276301,288.612,6947.03,0,6,0.19997,0.103975,0
93,207079,0.276301,288.612,6947.03,0.5,6,0.197517,0.1073,0
93,207079,0.276301,288.612,6947.03,1,6,0.193289,0.110676,0
93,207079,0.276301,288.612,6947.03,1.5,6,0.187557,0.114119,0
93,207079,0.276301,288.612,6947.03,2,6,0.180114,0.117299,0
93,207079,0.276301,288.612,6947.03,2.5,6,0.171656,0.120038,0
93,207079,0.276301,288.612,6947.03,3,6,0.161932,0.122283,0
93,207079,0.276301,288.612,6947.03,3.5,6,0.151789,0.123811,0
93,207079,0.276301,288.612,6947.03,4,6,0.141049,0.124886,0
93,207079,0.276301,288.612,6947.03,4.5,6,0.130268,0.125445,0
93,207079,0.276301,288.612,6947.03,5,6,0.119317,0.125824,0
93,207079,0.276301,288.612,6947.03,5.5,6,0.108415,0.126127,0
93,207079,0.276301,288.612,6947.03,6,6,0.0974259,0.126604,0
93,207079,0.276301,288.612,6947.03,6.5,6,0.0863897,0.127319,0
93,207079,0.276301,288.612,6947.03,7,6,0.0751686,0.128332,0
93,207079,0.276301,288.612,6947.03,7.5,6,0.0636856,0.129543,0
93,207079,0.276301,288.612,6947.03,8,6,0.051782,0.130811,0
93,207079,0.276301,288.612,6947.03,8.5,6,0.0393966,0.131942,0
93,207079,0.276301,288.612,6947.03,9,6,0.0265469,0.132814,0
93,207079,0.276301,288.612,6947.03,9.5,6,0.013361,0.133353,0
93,207079,0.276301,288.612,6947.03,10,6,-1.24E-17,0.133536,0
93,207079,0.276301,288.612,6947.03,10.5,6,-0.013361,0.133353,0
93,207079,0.276301,288.612,6947.03,11,6,-0.0265469,0.132814,0
93,207079,0.276301,288.612,6947.03,11.5,6,-0.0393966,0.131942,0
93,207079,0.276301,288.612,6947.03,12,6,-0.051782,0.130811,0
93,207079,0.276301,288.612,6947.03,12.5,6,-0.0636856,0.129543,0
93,207079,0.276301,288.612,6947.03,13,6,-0.0751686,0.128332,0
93,207079,0.276301,288.612,6947.03,13.5,6,-0.0863897,0.127319,0
93,207079,0.276301,288.612,6947.03,14,6,-0.0974259,0.126604,0
93,207079,0.276301,288.612,6947.03,14.5,6,-0.108415,0.126127,0
93,207079,0.276301,288.612,6947.03,15,6,-0.119317,0.125824,0
93,207079,0.276301,288.612,6947.03,15.5,6,-0.130268,0.125445,0
93,207079,0.276301,288.612,6947.03,16,6,-0.141049,0.124886,0
93,207079,0.276301,288.612,6947.03,16.5,6,-0.151789,0.123811,0
93,207079,0.276301,288.612,6947.03,17,6,-0.161932,0.122283,0
93,207079,0.276301,288.612,6947.03,17.5,6,-0.171656,0.120038,0
93,207079,0.276301,288.612,6947.03,18,6,-0.180114,0.117299,0
93,207079,0.276301,288.612,6947.03,18.5,6,-0.187557,0.114119,0
93,207079,0.276301,288.612,6947.03,19,6,-0.193289,0.110676,0
93,207079,0.276301,288.612,6947.03,19.5,6,-0.197517,0.1073,0
93,207079,0.276301,288.612,6947.03,20,6,-0.19997,0.103975,0
93,207079,0.276301,288.612,6947.03,0,6.5,0.195978,0.106561,0
93,207079,0.276301,288.612,6947.03,0.5,6.5,0.192769,0.111557,0
93,207079,0.276301,288.612,6947.03,1,6.5,0.187891,0.116931,0
93,207079,0.276301,288.612,6947.03,1.5,6.5,0.18105,0.122057,0
93,207079,0.276301,288.612,6947.03,2,6.5,0.173052,0.126772,0
93,207079,0.276301,288.612,6947.03,2.5,6.5,0.163508,0.130818,0
93,207079,0.276301,288.612,6947.03,3,6.5,0.153582,0.133795,0
93,207079,0.276301,288.612,6947.03,3.5,6.5,0.142916,0.136041,0
93,207079,0.276301,288.612,6947.03,4,6.5,0.132266,0.137321,0
93,207079,0.276301,288.612,6947.03,4.5,6.5,0.121438,0.138141,0
93,207079,0.276301,288.612,6947.03,5,6.5,0.110739,0.138565,0
93,207079,0.276301,288.612,6947.03,5.5,6.5,0.100018,0.138999,0
93,207079,0.276301,288.612,6947.03,6,6.5,0.0894002,0.139542,0
93,207079,0.276301,288.612,6947.03,6.5,6.5,0.0787902,0.140409,0
93,207079,0.276301,288.612,6947.03,7,6.5,0.0682143,0.14161,0
93,207079,0.276301,288.612,6947.03,7.5,6.5,0.0575669,0.14315,0
93,207079,0.276301,288.612,6947.03,8,6.5,0.0467541,0.144863,0
93,207079,0.276301,288.612,6947.03,8.5,6.5,0.0356133,0.14653,0
93,207079,0.276301,288.612,6947.03,9,6.5,0.0240643,0.147883,0
93,207079,0.276301,288.612,6947.03,9.5,6.5,0.0121397,0.148752,0
93,207079,0.276301,288.612,6947.03,10,6.5,-1.11E-17,0.149047,0
93,207079,0.276301,288.612,6947.03,10.5,6.5,-0.0121397,0.148752,0
93,207079,0.276301,288.612,6947.03,11,6.5,-0.0240643,0.147883,0
93,207079,0.276301,288.612,6947.03,11.5,6.5,-0.0356133,0.14653,0
93,207079,0.276301,288.612,6947.03,12,6.5,-0.0467541,0.144863,0
93,207079,0.276301,288.612,6947.03,12.5,6.5,-0.0575669,0.14315,0
93,207079,0.276301,288.612,6947.03,13,6.5,-0.0682143,0.14161,0
93,207079,0.276301,288.612,6947.03,13.5,6.5,-0.0787902,0.140409,0
93,207079,0.276301,288.612,6947.03,14,6.5,-0.0894002,0.139542,0
93,207079,0.276301,288.612,6947.03,14.5,6.5,-0.100018,0.138999,0
93,207079,0.276301,288.612,6947.03,15,6.5,-0.110739,0.138565,0
93,207079,0.276301,288.612,6947.03,15.5,6.5,-0.121438,0.138141,0
93,207079,0.276301,288.612,6947.03,16,6.5,-0.132266,0.137321,0
93,207079,0.276301,288.612,6947.03,16.5,6.5,-0.142916,0.136041,0
93,207079,0.276301,288.612,6947.03,17,6.5,-0.153582,0.133795,0
93,207079,0.276301,288.612,6947.03,17.5,6.5,-0.163508,0.130818,0
93,207079,0.276301,288.612,6947.03,18,6.5,-0.173052,0.126772,0
93,207079,0.276301,288.612,6947.03,18.5,6.5,-0.18105,0.122057,0
93,207079,0.276301,288.612,6947.03,19,6.5,-0.187891,0.116931,0
93,207079,0.276301,288.612,6947.03,19.5,6.5,-0.192769,0.111557,0
93,207079,0.276301,288.612,6947.03,20,6.5,-0.195978,0.106561,0
93,207079,0.276301,288.612,6947.03,0,7,0.189785,0.109494,0
93,207079,0.276301,288.612,6947.03,0.5,7,0.185855,0.11695,0
93,207079,0.276301,288.612,6947.03,1,7,0.179493,0.124148,0
93,207079,0.276301,288.612,6947.03,1.5,7,0.171709,0.131181,0
93,207079,0.276301,288.612,6947.03,2,7,0.161956,0.137363,0
93,207079,0.276301,288.612,6947.03,2.5,7,0.151978,0.14214,0
93,207079,0.276301,288.612,6947.03,3,7,0.141102,0.145938,0
93,207079,0.276301,288.612,6947.03,3.5,7,0.130478,0.148235,0
93,207079,0.276301,288.612,6947.03,4,7,0.119768,0.149769,0
93,207079,0.276301,288.612,6947.03,4.5,7,0.109359,0.1505,0
93,207079,0.276301,288.612,6947.03,5,7,0.0990147,0.15101,0
93,207079,0.276301,288.612,6947.03,5.5,7,0.0888887,0.151374,0
93,207079,0.276301,288.612,6947.03,6,7,0.0788564,0.15195,0
93,207079,0.276301,288.612,6947.03,6.5,7,0.0689874,0.152786,0
93,207079,0.276301,288.612,6947.03,7,7,0.0592213,0.15403,0
93,207079,0.276301,288.612,6947.03,7.5,7,0.0495783,0.155639,0
93,207079,0.276301,288.612,6947.03,8,7,0.0399878,0.15756,0
93,207079,0.276301,288.612,6947.03,8.5,7,0.0303545,0.159564,0
93,207079,0.276301,288.612,6947.03,9,7,0.0205123,0.161351,0
93,207079,0.276301,288.612,6947.03,9.5,7,0.0103698,0.162579,0
93,207079,0.276301,288.612,6947.03,10,7,-3.81E-18,0.163019,0
93,207079,0.276301,288.612,6947.03,10.5,7,-0.0103698,0.162579,0
93,207079,0.276301,288.612,6947.03,11,7,-0.0205123,0.161351,0
93,207079,0.276301,288.612,6947.03,11.5,7,-0.0303545,0.159564,0
93,207079,0.276301,288.612,6947.03,12,7,-0.0399878,0.15756,0
93,207079,0.276301,288.612,6947.03,12.5,7,-0.0495783,0.155639,0
93,207079,0.276301,288.612,6947.03,13,7,-0.0592213,0.15403,0
93,207079,0.276301,288.612,6947.03,13.5,7,-0.0689874,0.152786,0
93,207079,0.276301,288.612,6947.03,14,7,-0.0788564,0.15195,0
93,207079,0.276301,288.612,6947.03,14.5,7,-0.0888887,0.151374,0
93,207079,0.276301,288.612,6947.03,15,7,-0.0990147,0.15101,0
93,207079,0.276301,288.612,6947.03,15.5,7,-0.109359,0.1505,0
93,207079,0.276301,288.612,6947.03,16,7,-0.119768,0.149769,0
93,207079,0.276301,288.612,6947.03,16.5,7,-0.130478,0.148235,0
93,207079,0.276301,288.612,6947.03,17,7,-0.141102,0.145938,0
93,207079,0.276301,288.612,6947.03,17.5,7,-0.151978,0.14214,0
93,207079,0.276301,288.612,6947.03,18,7,-0.161956,0.137363,0
93,207079,0.276301,288.612,6947.03,18.5,7,-0.171709,0.131181,0
93,207079,0.276301,288.612,6947.03,19,7,-0.179493,0.124148,0
93,207079,0.276301,288.612,6947.03,19.5,7,-0.185855,0.11695,0
93,207079,0.276301,288.612,6947.03,20,7,-0.189785,0.109494,0
93,207079,0.276301,288.612,6947.03,0,7.5,0.181692,0.114045,0
93,207079,0.276301,288.612,6947.03,0.5,7.5,0.175792,0.123366,0
93,207079,0.276301,288.612,6947.03,1,7.5,0.168095,0.13325,0
93,207079,0.276301,288.612,6947.03,1.5,7.5,0.157693,0.14195,0
93,207079,0.276301,288.612,6947.03,2,7.5,0.147305,0.148899,0
93,207079,0.276301,288.612,6947.03,2.5,7.5,0.135699,0.154595,0
93,207079,0.276301,288.612,6947.03,3,7.5,0.124842,0.158062,0
93,207079,0.276301,288.612,6947.03,3.5,7.5,0.114145,0.160486,0
93,207079,0.276301,288.612,6947.03,4,7.5,0.104088,0.161656,0
93,207079,0.276301,288.612,6947.03,4.5,7.5,0.0942556,0.1624,0
93,207079,0.276301,288.612,6947.03,5,7.5,0.0847946,0.162691,0
93,207079,0.276301,288.612,6947.03,5.5,7.5,0.075493,0.163041,0
93,207079,0.276301,288.612,6947.03,6,7.5,0.0664229,0.163478,0
93,207079,0.276301,288.612,6947.03,6.5,7.5,0.057505,0.164265,0
93,207079,0.276301,288.612,6947.03,7,7.5,0.0487963,0.16539,0
93,207079,0.276301,288.612,6947.03,7.5,7.5,0.040286,0.166924,0
93,207079,0.276301,288.612,6947.03,8,7.5,0.0320094,0.168778,0
93,207079,0.276301,288.612,6947.03,8.5,7.5,0.0239333,0.170838,0
93,207079,0.276301,288.612,6947.03,9,7.5,0.01598,0.172813,0
93,207079,0.276301,288.612,6947.03,9.5,7.5,0.00802086,0.174295,0
93,207079,0.276301,288.612,6947.03,10,7.5,-4.65E-18,0.174849,0
93,207079,0.276301,288.612,6947.03,10.5,7.5,-0.00802086,0.174295,0
93,207079,0.276301,288.612,6947.03,11,7.5,-0.01598,0.172813,0
93,207079,0.276301,288.612,6947.03,11.5,7.5,-0.0239333,0.170838,0
93,207079,0.276301,288.612,6947.03,12,7.5,-0.0320094,0.168778,0
93,207079,0.276301,288.612,6947.03,12.5,7.5,-0.040286,0.166924,0
93,207079,0.276301,288.612,6947.03,13,7.5,-0.0487963,0.16539,0
93,207079,0.276301,288.612,6947.03,13.5,7.5,-0.057505,0.164265,0
93,207079,0.276301,288.612,6947.03,14,7.5,-0.0664229,0.163478,0
93,207079,0.276301,288.612,6947.03,14.5,7.5,-0.075493,0.163041,0
93,207079,0.276301,288.612,6947.03,15,7.5,-0.0847946,0.162691,0
93,207079,0.276301,288.612,6947.03,15.5,7.5,-0.0942556,0.1624,0
93,207079,0.276301,288.612,6947.03,16,7.5,-0.104088,0.161656,0
93,207079,0.276301,288.612,6947.03,16.5,7.5,-0.114145,0.160486,0
93,207079,0.276301,288.612,6947.03,17,7.5,-0.124842,0.158062,0
93,207079,0.276301,288.612,6947.03,17.5,7.5,-0.135699,0.154595,0
93,207079,0.276301,288.612,6947.03,18,7.5,-0.147305,0.148899,0
93,207079,0.276301,288.612,6947.03,18.5,7.5,-0.157693,0.14195,0
93,207079,0.276301,288.612,6947.03,19,7.5,-0.168095,0.13325,0
93,207079,0.276301,288.612,6947.03,19.5,7.5,-0.175792,0.123366,0
93,207079,0.276301,288.612,6947.03,20,7.5,-0.181692,0.114045,0
93,207079,0.276301,288.612,6947.03,0,8,0.169579,0.118786,0
93,207079,0.276301,288.612,6947.03,0.5,8,0.16254,0.13267,0
93,207079,0.276301,288.612,6947.03,1,8,0.151096,0.14446,0
93,207079,0.276301,288.612,6947.03,1.5,8,0.139904,0.154277,0
93,207079,0.276301,288.612,6947.03,2,8,0.126697,0.162341,0
93,207079,0.276301,288.612,6947.03,2.5,8,0.115206,0.166956,0
93,207079,0.276301,288.612,6947.03,3,8,0.104354,0.170275,0
93,207079,0.276301,288.612,6947.03,3.5,8,0.0947025,0.17184,0
93,207079,0.276301,288.612,6947.03,4,8,0.0855288,0.172889,0
93,207079,0.276301,288.612,6947.03,4.5,8,0.0769488,0.173189,0
93,207079,0.276301,288.612,6947.03,5,8,0.0686061,0.173441,0
93,207079,0.276301,288.612,6947.03,5.5,8,0.0605524,0.173565,0
93,207079,0.276301,288.612,6947.03,6,8,0.0526586,0.173949,0
93,207079,0.276301,288.612,6947.03,6.5,8,0.0449858,0.174557,0
93,207079,0.276301,288.612,6947.03,7,8,0.0375204,0.175552,0
93,207079,0.276301,288.612,6947.03,7.5,8,0.0303296,0.176867,0
93,207079,0.276301,288.612,6947.03,8,8,0.0234528,0.178503,0
93,207079,0.276301,288.612,6947.03,8.5,8,0.0169668,0.180318,0
93,207079,0.276301,288.612,6947.03,9,8,0.0109241,0.182107,0
93,207079,0.276301,288.612,6947.03,9.5,8,0.0053187,0.183482,0
93,207079,0.276301,288.612,6947.03,10,8,-1.62E-18,0.184012,0
93,207079,0.276301,288.612,6947.03,10.5,8,-0.0053187,0.183482,0
93,207079,0.276301,288.612,6947.03,11,8,-0.0109241,0.182107,0
93,207079,0.276301,288.612,6947.03,11.5,8,-0.0169668,0.180318,0
93,207079,0.276301,288.612,6947.03,12,8,-0.0234528,0.178503,0
93,207079,0.276301,288.612,6947.03,12.5,8,-0.0303296,0.176867,0
93,207079,0.276301,288.612,6947.03,13,8,-0.0375204,0.175552,0
93,207079,0.276301,288.612,6947.03,13.5,8,-0.0449858,0.174557,0
93,207079,0.276301,288.612,6947.03,14,8,-0.0526586,0.173949,0
93,207079,0.276301,288.612,6947.03,14.5,8,-0.0605524,0.173565,0
93,207079,0.276301,288.612,6947.03,15,8,-0.0686061,0.173441,0
93,207079,0.276301,288.612,6947.03,15.5,8,-0.0769488,0.173189,0
93,207079,0.276301,288.612,6947.03,16,8,-0.0855288,0.172889,0
93,207079,0.276301,288.612,6947.03,16.5,8,-0.0947025,0.17184,0
93,207079,0.276301,288.612,6947.03,17,8,-0.104354,0.170275,0
93,207079,0.276301,288.612,6947.03,17.5,8,-0.115206,0.166956,0
93,207079,0.276301,288.612,6947.03,18,8,-0.126697,0.162341,0
93,207079,0.276301,288.612,6947.03,18.5,8,-0.139904,0.154277,0
93,207079,0.276301,288.612,6947.03,19,8,-0.151096,0.14446,0
93,207079,0.276301,288.612,6947.03,19.5,8,-0.16254,0.13267,0
93,207079,0.276301,288.612,6947.03,20,8,-0.169579,0.118786,0
93,207079,0.276301,288.612,6947.03,0,8.5,0.155589,0.128751,0
93,207079,0.276301,288.612,6947.03,0.5,8.5,0.142358,0.143983,0
93,207079,0.276301,288.612,6947.03,1,8.5,0.130092,0.158482,0
93,207079,0.276301,288.612,6947.03,1.5,8.5,0.113638,0.16983,0
93,207079,0.276301,288.612,6947.03,2,8.5,0.100985,0.175306,0
93,207079,0.276301,288.612,6947.03,2.5,8.5,0.0898978,0.179316,0
93,207079,0.276301,288.612,6947.03,3,8.5,0.0808222,0.18099,0
93,207079,0.276301,288.612,6947.03,3.5,8.5,0.0725544,0.182267,0
93,207079,0.276301,288.612,6947.03,4,8.5,0.0651421,0.182543,0
93,207079,0.276301,288.612,6947.03,4.5,8.5,0.0580518,0.182792,0
93,207079,0.276301,288.612,6947.03,5,8.5,0.0513037,0.182714,0
93,207079,0.276301,288.612,6947.03,5.5,8.5,0.0447007,0.18283,0
93,207079,0.276301,288.612,6947.03,6,8.5,0.0382925,0.183017,0
93,207079,0.276301,288.612,6947.03,6.5,8.5,0.0320468,0.183533,0
93,207079,0.276301,288.612,6947.03,7,8.5,0.0260379,0.184296,0
93,207079,0.276301,288.612,6947.03,7.5,8.5,0.020323,0.185368,0
93,207079,0.276301,288.612,6947.03,8,8.5,0.0150251,0.186625,0
93,207079,0.276301,288.612,6947.03,8.5,8.5,0.010285,0.187973,0
93,207079,0.276301,288.612,6947.03,9,8.5,0.00623841,0.189207,0
93,207079,0.276301,288.612,6947.03,9.5,8.5,0.00289029,0.190109,0
93,207079,0.276301,288.612,6947.03,10,8.5,-1.52E-18,0.190442,0
93,207079,0.276301,288.612,6947.03,10.5,8.5,-0.00289029,0.190109,0
93,207079,0.276301,288.612,6947.03,11,8.5,-0.00623841,0.189207,0
93,207079,0.276301,288.612,6947.03,11.5,8.5,-0.010285,0.187973,0
93,207079,0.276301,288.612,6947.03,12,8.5,-0.0150251,0.186625,0
93,207079,0.276301,288.612,6947.03,12.5,8.5,-0.020323,0.185368,0
93,207079,0.276301,288.612,6947.03,13,8.5,-0.0260379,0.184296,0
93,207079,0.276301,288.612,6947.03,13.5,8.5,-0.0320468,0.183533,0
93,207079,0.276301,288.612,6947.03,14,8.5,-0.0382925,0.183017,0
93,207079,0.276301,288.612,6947.03,14.5,8.5,-0.0447007,0.18283,0
93,207079,0.276301,288.612,6947.03,15,8.5,-0.0513037,0.182714,0
93,207079,0.276301,288.612,6947.03,15.5,8.5,-0.0580518,0.182792,0
93,207079,0.276301,288.612,6947.03,16,8.5,-0.0651421,0.182543,0
93,207079,0.276301,288.612,6947.03,16.5,8.5,-0.0725544,0.182267,0
93,207079,0.276301,288.612,6947.03,17,8.5,-0.0808222,0.18099,0
93,207079,0.276301,288.612,6947.03,17.5,8.5,-0.0898978,0.179316,0
93,207079,0.276301,288.612,6947.03,18,8.5,-0.100985,0.175306,0
93,207079,0.276301,288.612,6947.03,18.5,8.5,-0.113638,0.16983,0
93,207079,0.276301,288.612,6947.03,19,8.5,-0.130092,0.158482,0
93,207079,0.276301,288.612,6947.03,19.5,8.5,-0.142358,0.143983,0
93,207079,0.276301,288.612,6947.03,20,8.5,-0.155589,0.128751,0
93,207079,0.276301,288.612,6947.03,0,9,0.129445,0.135925,0
93,207079,0.276301,288.612,6947.03,0.5,9,0.118369,0.161785,0
93,207079,0.276301,288.612,6947.03,1,9,0.0947582,0.178197,0
93,207079,0.276301,288.612,6947.03,1.5,9,0.0805046,0.183611,0
93,207079,0.276301,288.612,6947.03,2,9,0.0695943,0.187839,0
93,207079,0.276301,288.612,6947.03,2.5,9,0.061663,0.189021,0
93,207079,0.276301,288.612,6947.03,3,9,0.0548594,0.190346,0
93,207079,0.276301,288.612,6947.03,3.5,9,0.0490857,0.190423,0
93,207079,0.276301,288.612,6947.03,4,9,0.0436736,0.190711,0
93,207079,0.276301,288.612,6947.03,4.5,9,0.038599,0.1905,0
93,207079,0.276301,288.612,6947.03,5,9,0.0336216,0.190513,0
93,207079,0.276301,288.612,6947.03,5.5,9,0.0287649,0.190433,0
93,207079,0.276301,288.612,6947.03,6,9,0.0239875,0.190621,0
